Abstract,Label
"Studies in neuroscience inspired progress in the design of artificial neural networks (ANNs), and, vice versa, ANNs provide new insights into the functioning of brain circuits. So far, the focus has been on how ANNs can help to explain the tuning of neurons at various stages of the visual cortical hierarchy. However, the role of modulatory feedback connections, which play a role in attention and perceptual organization, has not yet been resolved. The present study presents a biologically plausible neural network that performs scene segmentation and can shift attention using modulatory feedback connections from higher to lower cortical brain areas. The model replicates several neurophysiological signatures of recurrent processing. Specifically, figural regions elicit more activity in model units than background regions. The modulation of activity by figure and ground occurs at a delay after the first feedforward response, because it depends on a loop through the higher model areas. Importantly, the figural response enhancement is amplified by object-based attention, which stays focused on the figural regions and does not spill over to the adjacent background, just as is observed in the visual cortex. Our results indicate how progress in artificial intelligence can be used to garner insight into the recurrent cortical processing for scene segmentation and object-based attention.",neuroscience
"Alzheimer's disease progressively disrupts temporal-frontal language networks, manifesting through degraded speech production detectable years before clinical dementia diagnosis. Traditional automated detection systems rely on handcrafted acoustic features, including mel-frequency cepstral coefficients, that may discard diagnostically relevant temporal dynamics through fixed spectral transformations. Drawing inspiration from cognitive neuroscience models of hierarchical speech processing, we propose the neuro residual acoustic learning framework, an end-to-end system operating directly on raw waveforms while incorporating architectural principles mirroring biological auditory pathways. The framework implements acoustic-symbolic transformation bridging continuous signals and discrete phonetic-acoustic categories analogous to primary auditory cortex processing, hierarchical temporal encoding through residual blocks with dilated convolutions capturing multi-scale patterns across phoneme to utterance timescales, and squeeze-and-excitation attention mechanisms modeling prefrontal modulation of temporal representations. Evaluation on NCMMSC2021 Mandarin speech demonstrates 86.55% accuracy on extended utterances and 81.35% on brief segments, surpassing contemporary methods, including multimodal architectures and large language model hybrids, by 2.88% and 2.43% respectively. Cross-linguistic validation on INTERSPEECH2020 ADReSS English speech achieves 70.83% accuracy, exceeding baselines by 2.08%. Confusion matrix analysis reveals 93.3% healthy control recall and asymmetric Alzheimer's disease versus mild cognitive impairment misclassification patterns consistent with prodromal acoustic biomarkers.",neuroscience
"Interrogating neural circuits in vivo is crucial for understanding brain organization during diverse behaviors. However, causal connectivity mapping across cross-layer circuits is rarely studied. Here, we develop a cross-layer all-optical physiology (CLAOP) system that enables simultaneous recording and manipulation of single-neuron activities in multiple neuronal layers at high temporal resolution. Using synchronized spatiotemporal and spectral multiplexing, CLAOP achieves all-optical analysis with a minimal time delay in inter-layer imaging and photostimulation. Combined with behavioral inputs, CLAOP can perturb the activity response of inter-layer primary visual cortex (V1) neurons according to recorded functional signatures. CLAOP further reveals activity-connectivity coupling in the V1 and primary somatosensory cortex (S1), which provides all-optical evidence of the presence of widely observed like-to-like connectivity in the V1 and extends it to cross-layer levels and another cortex. CLAOP provides a high-throughput approach for mapping inter-layer causal connectivity during behavior and interpreting circuit mechanisms of diverse brain functions.",neuroscience
"The open field test is widely used in behavioral neuroscience, providing insights into exploration, anxiety, and the learning processes associated with habituation to novelty. Analyses of exploratory behaviors in open field areas rely heavily on movement changes over time. These activity measures are susceptible to confounds from group differences in locomotor abilities and only provide an indirect measure of learning during exploration. Considerable effort has been placed on identifying additional measures of behavior that can better describe changes in exploration and habituation of novelty. Two measures for enhanced analysis of exploration are coverage and directional persistence (P",neuroscience
"Major Depressive Disorder (MDD) diagnosis through Electroencephalography (EEG) is hindered by the non-stationary characteristics of neural oscillations and the limited adaptability of conventional classification frameworks. Static ensemble models, which rely on predetermined weight assignments, exhibit suboptimal performance in handling EEG variability induced by inter-individual neurophysiological diversity or environmental artifacts. Meanwhile, monolithic deep learning architectures often suffer from inadequate generalizability in clinical practice. To overcome these limitations, we present an Adaptive Agent-Based Ensemble Learning (AABEL) framework that integrates reinforcement learning (RL) with neurocomputational principles. AABEL pioneers three methodological advancements: (1) RL-Driven Adaptive Weighting: A meta-controller dynamically adjusts the contributions of convolutional (CNN), recurrent (GRU), and attention-based (Transformer) submodels through task-oriented reward signals, resolving the inflexibility of static ensemble paradigms. (2) Multiscale Neurodynamic Feature Fusion: Parallel processing branches extract complementary representations of EEG signals, including spatial-spectral patterns (CNN), temporal-contextual dynamics (GRU), and global interdependencies (Transformer), enabling holistic modeling of neuropathological signatures. (3) End-to-End Reward Propagation: An automated optimization pipeline eliminates manual aggregation rules by directly linking reward calculations to model weight updates. Utilizing the OpenNeuro ds003478 dataset, AABEL achieves superior classification metrics (accuracy: 98.06%, F1-score: 98.20%), outperforming static ensembles (e.g., Fuzzy Ensemble by 96% accuracy). The RL reward mechanism significantly enhances noise robustness, improving classification stability by 3.6%. By integrating dynamic reward-augmented learning with neurosignal processing, AABEL establishes a new paradigm for adaptive EEG-MDD diagnostics. This work bridges computational neuroscience and translational neuroengineering, offering a scalable framework for personalized mental health monitoring.",neuroscience
"Depression in aging shows heterogeneous symptoms across cognitive, affective, and neurobiological domains. Traditional categorical diagnoses may not capture these complex patterns, prompting a shift toward dimensional or domain-based approaches. We examined whether the symptoms that bridge cognition and affect differ by age, and explored their associations with brain structure. Data from 756 young (≤45 years) and 1,230 older (≥65 years) adults from the Cambridge Centre for Ageing and Neuroscience were analysed. Cognition was assessed using the Addenbrooke's Cognitive Examination Revised, and depressive and anxiety symptoms with the Hospital Anxiety and Depression Scale. Graphical LASSO was used to construct cognitive-affective networks, testing for age-related differences in strength and bridging centrality measures. Building on these findings, we further examined the association between bridging symptoms, cognition, and gray matter volume (GMV). Symptom strength centrality was similar across age groups. However, significant age-related differences emerged in bridging symptoms. Specifically, the primary bridging symptom differed, with dysphoria in young adults and anhedonia in older adults. Follow-up analyses showed that cognition mediated the link between GMV and anhedonia, but not dysphoria, particularly in older adults. Cognitive-affective bridging symptoms differ with age, with anhedonia replacing dysphoria as the key bridge in older adults. This shift was linked to age-related differences in the relationship between GMV, cognition, and depressive symptoms. These results highlight the need to target different symptoms to alleviate cognitive-affective manifestations across the lifespan.",neuroscience
"Suicide remains a critical public health issue, with self-report-based clinical assessments often failing to detect imminent risk. This study aimed to identify objective electroencephalography (EEG)-based neurobiological markers for differentiating a suicide attempt (SA) from suicidal ideation (SI) using EEG microstate and microstate-based functional connectivity (FC) analyses. From 2017 to 2020, this study enrolled 130 medication-naïve major depressive disorder patients (68 SA, evaluated within 7 days of the attempt; 62 SI) at Soonchunhyang University Cheonan Hospital. Resting-state EEG data were analyzed using microstate analysis to explore temporal dynamics of brain topography and microstate-based FC to assess connectivity in theta, alpha, and beta bands. Correlations between EEG features and psychological measures (e.g., suicidal ideation, depression, emotion regulation) were examined. Compared with the SI group, the SA group showed a marginally lower frequency of occurrence for microstates A (auditory/language processing) and B (visual processing) ( Findings are limited by potential physiological confounds in the SA group and by the limited anatomical specificity inherent in sensor-space EEG analysis. EEG microstate dynamics and microstate-based FC differ between patients with SA and SI. Specifically, enhanced alpha-band connectivity during microstate E in the SA group potentially reflects condition-specific DMN functions. These EEG-based measures show promise as objective markers that complement clinical suicide risk assessment and inform early intervention strategies.",neuroscience
"Brain network dynamics are responsive to task induced fluctuations, but such responsivity may not hold in schizophrenia (SCZ). We introduce and implement Centrality Dynamics (CD), a method developed specifically to capture task-driven dynamic changes in fMRI (3T Siemens Verio) was acquired in 88 participants (49 SCZ). Time series were extracted from 246 functionally defined cerebral nodes. We applied a dynamic windowing technique to estimate 280 partially overlapping connectomes (with 30 135 unique region-pairs per connectome). In each connectome, we calculated every node's Betweenness Centrality (BC) following which we built 246 unique time series from a node's BC in successive connectomes (where each such time series represents a node's CD). Next, in each group similarities in CD were used to cluster nodes. Clustering revealed fewer sub-networks in SCZ, and these sub-networks were formed by nodes with greater functional heterogeneity. The averaged CD of nodes in these sub-networks also showed greater Approximate Entropy (ApEn) (indicating greater stochasticity) but lower amplitude variability (suggesting less adaptability to task-induced dynamics). Finally, higher ApEn was associated with worse clinical symptoms and poorer task performance. Centrality Dynamics is a new method for network discovery in health and schizophrenia. Further extensions to other task-driven and resting data in other psychiatric conditions will provide fuller understanding of its promise. The brain's functional connectome under task-driven conditions is not static. Characterizing these task-driven dynamics will provide new insight on the dysconnection syndrome that is schizophrenia. Centrality Dynamics provides novel characterization of task-induced changes in the brain's connectome and shows that in the schizophrenia brain, learning-evoked sub-network dynamics were (a) less responsive to learning evoked changes and (b) showed greater stochasticity.",neuroscience
"The big strides seen in generative AI are not based on somewhat obscure algorithms, but due to clearly defined generative principles. The resulting concrete implementations have proven themselves in large numbers of applications. We suggest that it is imperative to thoroughly investigate which of these generative principles may be operative also in the brain, and hence relevant for cognitive neuroscience. In addition, ML research led to a range of interesting characterizations of neural information processing systems. We discuss five examples, the shortcomings of world modeling, the generation of thought processes, attention, neural scaling laws, and quantization, that illustrate how much neuroscience could potentially learn from ML research.",neuroscience
"High grade gliomas are aggressive intrinsic brain tumors with limited treatment options and a universally poor prognosis. In recent years, significant progress has been made in understanding the genetic and molecular underpinnings of high grade gliomas and their interactions with the tumor microenvironment, including vasculature, immune cells, neurons, and glia, and, consequently, in the development of novel molecularly targeted therapies and immunotherapies. Here, we review ongoing work in the clinical development of new therapeutic strategies for high grade gliomas, discuss ongoing challenges, and highlight emerging opportunities for targeted intervention, with particular focus on molecularly targeted and immunotherapy in recent and ongoing clinical trials. We discuss relevant molecular targets in high grade glioma, including IDH, VEGF, RTK signaling (EGFR, PI3K/Akt, Ras/Raf/MEK), p53, CDKN2A/B, CDK4/6, MGMT, PARP, TERT, and ATRX, as well as contemporary immunotherapeutic strategies including immune checkpoint inhibition (including classical and emerging targets), cell-based immunotherapy (CAR-T cells, TCR therapy, TIL therapy, and other engineered cell therapies), cancer vaccines, oncolytic viruses, as well as emerging mechanisms including cancer neuroscience-based therapies. High grade glioma is a networked disease, involving numerous interconnected molecular and microenvironmental phenomena from tumor-intrinsic pathways and antigenicity to immune recognition and attack to neuronal modulation of both tumor and immune signaling. Emerging therapies harness several of these intersectional mechanisms, often simultaneously, and together offer hope for the future of clinical treatment of these devastating cancers. Not applicable.",neuroscience
"The standard care of glioblastomas (GBM) confers limited survival benefit for patients due to the rapid tumor recurrence. Targeting tumor-associated macrophages/microglia via colony-stimulating factor 1 receptor (CSF-1R) inhibition is potentially effective in suppressing GBM recurrence. However, clinical trials of CSF-1R inhibitors failed to achieve their goal due to GBM resistance to anti-CSF-1R therapy. Here, we identified and verified key resistance mechanisms of anti-CSF-1R therapy by translatome profiling-combined analyses. To solve above problem, we have established a highly stable and refractory mouse G422",neuroscience
"Neuroanatomical features across spatial scales contribute to functional specialization and individual differences in behavior across species. Among species with gyrencephalic brains, gyral crown height, which measures a key aspect of the morphology of cortical folding, may represent an anatomical characteristic that importantly shapes neural function. Nevertheless, little is known about the relationship between functional selectivity and gyral crowns-especially in clinical populations. Here, we investigated this relationship and found that the size and gyral crown height of the middle, but not posterior, face-selective region on the fusiform gyrus (FG) were decreased in individuals with developmental prosopagnosia (DPs;",neuroscience
"Schizophrenia (SZ) and bipolar disorder (BD) are severe psychiatric disorders characterized by cognitive impairment. Evidence suggests that humans execute various cognitive functions through transitioning between different brain states. However, whether these state transitions are abnormal in SZ and BD patients remains unclear. We hypothesized that their state-transition dynamics are altered, and these alterations may relate to symptom severity. This study proposes two state transition indicators, Hetero-state Transition Energy (HeTE) and Homo-state Maintenance Energy (HoME), by integrating structural and functional information. For comprehensive comparison, we also considered traditional controllability indicators based only on structural information, including average controllability and modal controllability. Subsequently, we performed intergroup comparisons, correlation analysis with node degree, participant classification and clinical scales prediction to investigate alteration in state-transition dynamics and its clinical significance in SZ and BD. Patients with SZ and BD showed significantly increased HeTE and decreased HoME, both of which were negatively correlated with node degree. Crucially, the combination of HeTE and HoME was superior to traditional controllability indicators, achieving higher accuracy in participant classification (97.76 % for SZ vs. HC), and stably predicting BPRS and SANS clinical scales (all p < .05). Our results indicate that abnormalities of HeTE and HoME in SZ and BD reflect impaired efficiency in state transition, and have a tendency to maintain the current pathological states, potentially resulting in cognitive flexibility impairment. Compared with traditional controllability indicators, the proposed HeTE and HoME may serve as sensitive quantitative markers to guide functional recovery in psychiatric disorders.",neuroscience
"Socially avoidant individuals, who are vulnerable to interpersonal conflict and social rejection, are characterized as low social approach motivation and high social avoidance motivation. However, the neural underpinnings of the influence of social rejection on socially avoidant individuals have not been fully studied. This study utilized EEG-based hyperscanning to examine the interbrain synchrony (IBS) of 18 socially avoidant dyads and 18 comparison dyads during a cooperative task. To examine the effects of social rejection on interpersonal interaction, satisfaction of belonging need and IBS during the cooperative task were compared between socially avoidant group and non-avoidant group before and after social rejection. Results showed that (i) satisfaction of belonging need of social avoidant group decreased significantly after rejection, with no significant difference between groups before rejection; (ii) alpha and theta IBS was higher in the socially avoidant group than in the non-avoidant group after social rejection, while no significant difference was observed between groups before rejection; (iii) in frontal and parietal-occipital regions, the causal directionality from the non-avoidant individual to socially avoidant individual was significantly increased after rejection. These findings advance the understanding of the paradox of social avoidance and the yearning for belonging in a neuroscience perspective.",neuroscience
"Enhanced lipid metabolism, which involves the active import, storage, and utilization of fatty acids from the tumor microenvironment, plays a contributory role in malignant glioma transformation; thereby, serving as an important gain of function. In this work, through studies initially designed to understand and reconcile possible mechanisms underlying the anti-tumor activity of a high-fat ketogenic diet, we discovered that this phenotype of enhanced lipid metabolism observed in glioblastoma may also serve as a metabolic vulnerability to diet modification. Specifically, exogenous polyunsaturated fatty acids (PUFA) demonstrate the unique ability of short-circuiting lipid homeostasis in glioblastoma cells. This leads to lipolysis-mediated lipid droplet breakdown, an accumulation of intracellular free fatty acids, and lipid peroxidation-mediated cytotoxicity, which was potentiated when combined with radiation therapy. Leveraging this data, we formulated a PUFA-rich modified diet that does not require carbohydrate restriction, which would likely improve long-term adherence when compared to a ketogenic diet. The modified PUFA-rich diet demonstrated both anti-tumor activity and potent synergy when combined with radiation therapy in mouse glioblastoma models. Collectively, this work offers both a mechanistic understanding and a potentially translatable approach of targeting this metabolic phenotype in glioblastoma through diet modification and/or nutritional supplementation that may be readily integrated into clinical practice.",neuroscience
"It is well documented that music is a basic and ubiquitous socio-cultural domain in humans. Across human cultures music was a source of affective and pleasurable experience, moving people both physically and emotionally. Researches confirmed that music shapes brain structure and brain function as well. The neuroscience of music suggests that neural oscillations synchronize with musical stimuli. Fundamental dynamical principles based on known neural mechanisms can explain the basic aspects of music perception and performance, as summarized in ""neural resonance theory"". Music is an integral part of every human society. Music can bring pleasure, calm anxiety, soothe sorrow, inspire and/or stimulate movement, and promote social connections. Musical experiences may also have the remarkable ability to enhance brain and cognitive development, improve function and well-being, optimize the quality of life, and possibly ameliorate the symptoms of a broad range of diseases and disorders. This article summarizes some effects of music on brain functioning and development.",neuroscience
"Some of the most important tasks of visual and motor systems involve estimating the motion of objects and tracking them over time. Such systems evolved to meet the behavioral needs of the organism in its natural environment, and may therefore be adapted to the statistics of motion it is likely to encounter. By tracking the movement of individual points in movies of natural scenes, we begin to identify common properties of natural motion across scenes. As expected, objects in natural scenes move in a persistent fashion, with velocity correlations lasting hundreds of milliseconds. More subtly, but crucially, we find that the observed velocity distributions are heavy-tailed and can be modeled as a Gaussian scale-mixture. Extending this model to the time domain leads to a dynamic scale-mixture model, consisting of a Gaussian process multiplied by a positive scalar quantity with its own independent dynamics. Dynamic scaling of velocity arises naturally as a consequence of changes in object distance from the observer, and may approximate the effects of changes in other parameters governing the motion in a given scene. This modeling and estimation framework has implications for the neurobiology of sensory and motor systems, which need to cope with these fluctuations in scale in order to represent motion efficiently and drive fast and accurate tracking behavior.",neuroscience
"Human thoughts often arise unprompted, forming a stream of consciousness. Despite their ubiquity, it remains unknown how the brain supports unprompted thoughts as an integrated experience with rich content and dynamics. Applying latent state modeling to fMRI data collected while individuals spoke aloud their thoughts, we identified recurring brain states linked to moment-to-moment thought content. A brain state with activation in core default mode network (DMN) regions tracked early emergence of internally oriented thought, while a state involving executive control and dorsal attention networks (DANs) tracked externally oriented thought. Another state involving the medial temporal lobe and DAN engaged later during internal thought verbalization, suggesting roles in elaboration. The latter state was also associated with a large-language-model derived surprisal metric,",neuroscience
"Long-term 40 Hz light flicker stimulation enhances parvalbumin (PV) interneuron activity in the hippocampal dentate gyrus (DG), increasing GABA release, promoting adult neurogenesis, and improving spatial memory in mice. This stimulation upregulates brain-derived neurotrophic factor (BDNF) in the DG granule cells, while the expression of its receptor, TrkB, in PV interneurons remains unchanged. Knock-down TrkB expression in PV interneurons abolished the light flicker-evoked enhancement of PV excitability and inhibitory transmission to granule cells, highlighting the critical role of TrkB signaling in the function of PV interneurons. TrkB knockdown also reduced the increase in low gamma oscillations and blocked the improvement in spatial learning induced by light flicker. Mechanistically, TrkB modulates the flicker-evoked increase in sustained (I",neuroscience
"Thalamic afferents form glutamatergic synapses with striatal medium spiny neurons (MSNs). These projections are involved in complex learning processes and have primarily been studied in rostral striatum. Caudal regions, such as tail of striatum (TS), have only recently gained attention. Medial geniculate body (auditory thalamus; MGB) provides functional excitatory inputs to MSNs in TS; however, it is unclear how MGB regulates striatal output signals. We therefore performed optogenetics-assisted circuit mapping in",neuroscience
"Zika virus (ZIKV) infection is a major health concern, particularly during pregnancy, as it can lead to neurodevelopmental delays and congenital brain abnormalities, including microcephaly. Here, we investigated the mechanisms of NAD",neuroscience
"Slow-wave activity (SWA) is a hallmark of the loss of consciousness in non-REM sleep and anesthesia. The mechanistic underpinnings of SWA, and its evolution when transitioning toward the conscious brain state is poorly understood. We address this topic by recording multi-area and laminar activity in posterior parietal (PPC) and primary visual (V1) cortices of mice spontaneously awakening from isoflurane anesthesia. Spectral power is stronger in PPC (especially in superficial layers) during deep unconsciousness, but stronger in V1 when awakening. Rostro-caudal (feedback-like) propagation of SWA also shows state-dependent modulation, particularly in layer 5. The excitability of layer 2/3 neurons, hindered at high isoflurane, recovers during awakening, when V1 and the feedforward pathway reacquire a strong role. Detailing the hierarchical and laminar properties of spontaneous traveling oscillations, we provide evidence that SWA is a multiscale phenomenon. Explicating the functional role of these processes is critical to understand the neuronal mechanisms of consciousness.",neuroscience
"Understanding how neurons regulate cerebral blood flow (CBF) is crucial for interpreting brain hemodynamic imaging signals. Although parvalbumin (PV) interneurons strongly influence network activity, their effects on CBF appear variable, particularly during natural sensory stimulation and resting state. Using two-photon imaging in awake mice, we assessed PV interneuron effects on vascular tone across cortical depths during evoked and spontaneous activity. Optogenetic PV activation produced rapid vasodilation in the superficial cortex (<250 μm) and slow, delayed vasodilation in the middle cortex (250-400 μm). Chemogenetic PV suppression revealed that PV interneurons did not drive the rapid hemodynamic increase to sustained sensory input but did contribute to superficial vasodilation following brief stimuli. During spontaneous activity, synchronized PV interneuron activity predicted depth-specific arteriolar changes more strongly than non-PV neurons. These findings demonstrate a depth-dependent role for PV interneurons in regulating CBF and refine our understanding of neurovascular coupling.",neuroscience
"With the advancement of digital technologies, digital health-supported physical activity has attracted considerable attention for its potential to enhance cognitive function in older adults. To systematically review the research progress and trends in this field, this study utilized CiteSpace 6.3 R2 for bibliometric analysis of relevant literature. Publications were retrieved from the Web of Science Core Collection and Scopus databases, and after screening and merging, a total of 201 publications were included for analysis. CiteSpace 6.3 R2 was used to conduct bibliometric analysis from dimensions such as keyword, country, and institution. The annual publication counts showed an overall increasing trend, with Research in this field is rapidly advancing, showing a clear trend toward multidisciplinary integration. Collaboration networks have formed across regions, institutions, and authors, but remain relatively fragmented. Core journals, influential authors, and highly cited publications have collectively shaped the foundational knowledge base of the field. Recent studies have focused on integration models and collaborative mechanisms between digital health technologies and physical activity. Future research should emphasize interdisciplinary and international collaboration, prioritizing the development of personalized, real-world-oriented digital health interventions to enhance the quality of life for older adults.",neuroscience
"Although prior research has examined the psychological and neural correlates of guilt and shame, the cognitive antecedents that trigger them, as well as their transformation into social behavior, remain insufficiently understood. We developed a novel task to investigate how two cognitive antecedents, harm and responsibility, elicit guilt and shame, and how these emotions subsequently drive compensatory behavior, by combining functional magnetic resonance imaging (fMRI) with computational modeling in human participants. Behaviorally, we found that harm had a stronger impact on guilt, whereas responsibility had a stronger impact on shame. Moreover, compared to shame, guilt exerted a greater effect on compensation. Computational modeling results indicated that the integration of harm and responsibility by individuals is consistent with the phenomenon of responsibility diffusion. The fMRI results revealed that brain regions associated with inequity representation (posterior insula) and value computation (striatum) encode this integrated measure. Individual differences in responsibility-driven shame sensitivity were associated with activity in theory-of-mind regions (e.g. temporoparietal junction). Guilt-driven and shame-driven compensatory behavior recruited distinct neural substrates, with shame-driven compensatory sensitivity being more strongly linked to activity in the lateral prefrontal cortex, a region implicated in cognitive control. Our findings provide computational, algorithmic, and neural accounts of guilt and shame.",neuroscience
"Mobile health (mHealth) tools can be used to deliver nonpharmacologic therapies to patients with migraine. However, mHealth studies often report poor treatment adherence. Neuroscience Education Therapy (NET), behavioral economics, and Digital Navigators have the potential to increase treatment adherence and thereby improve remote migraine self-management. We conducted a 6-month prospective pilot randomized controlled trial testing if a multi-component package of behavioral interventions increased treatment adherence among patients using one of two different mHealth migraine self-management programs (low-intensity program consisting only of a headache diary versus high-intensity program consisting of a headache diary and behavioral exercises). Our outcomes were the number of diary entries and behavioral exercises completed/week captured via back-end analytics of the mHealth application. We also compared our adherence data at 90-days (a secondary endpoint to assess the durability of the effect) with adherence data from similar published studies without the adherence-enhancing package. We enrolled 26 participants (n = 15 low intensity group, n = 11 high-intensity group). During the 6-week intervention period, we had a median of 7 headache diary entries/week in both groups and a median of 6 days/week of behavioral exercises in the high-intensity group. The rate of adherence with the adherence-enhancing package included was 2.9-8x higher compared to the median rates of the behavioral exercises to historical controls. With use of NET, behavioral economics, and digital navigators, participants achieved higher levels of adherence to both self-management programs compared to prior remote migraine self-management studies. Therefore, these tools may be beneficial to improving adherence to migraine self-management programs. Mobile health studies often face adherence and engagement issues. In this study, Neuroscience Education Therapy (NET), behavioral economics (BE), and Digital Navigators were used with the intention to increase adherence to a remote migraine self-management program.",neuroscience
"How do humans understand the meaning of individual words? How do we combine the meaning of multiple words to comprehend novel sentences? Cognitive neuroscience has addressed these questions by studying patterns of neural activation across the cerebral cortex, identifying the regions responsible for language processing. Meanwhile, computational linguistics has approached these questions by constructing vector-based models demonstrating how meaning can be represented as patterns of activation in artificial neural networks. In recent years, increasing recognition of these commonalities, along with the rapidly developing linguistic capabilities of large language models, has led to a surge in research applying computational semantics models to study human language processing in the brain. In this cross-disciplinary review, we aim to better integrate theoretical and experimental approaches by providing an overview of vector-based semantics models, including a summary of major approaches to modelling word and sentence meaning. We next review different approaches to studying semantics in the brain, including traditional approaches focusing on localisation of lexical and compositional semantics, and newer methods using word embeddings and syntactic parsing algorithms. We then discuss provide a comparative analysis of 57 studies utilising vector-based semantics models to study language processing with functional Magnetic Resonance Imaging (fMRI), in which we highlight both common trends as well as significant methodological inconsistencies across studies which hinders interpretation. We conclude by emphasising the value of vector-based semantics models for understanding semantic processing in the brain, while highlighting the need for greater methodological standardisation.",neuroscience
"Autism spectrum disorder (ASD) is heterogeneous at every level, from behavior to molecular pathways, limiting the value of subgrouping schemes built on surface phenotypes alone. We synthesize evidence that biologically anchored subtypes, defined by convergent genetics, developmental timing, and brain-body crosstalk, offer a tractable path to precision medicine. Leveraging advances in large-scale genomic resources and computational analytics, we propose a multi-axis framework: (i) genetic architecture spanning rare variants and polygenic load, (ii) developmental windows from mid-gestation to infancy divergence and regression, and (iii) brain-body interactions shaping plasticity and symptom expression. This framework enables mechanism-guided therapeutic strategies through biomarker-stratified enrollment, target-engagement readouts, and circuit-anchored outcomes. Preclinical platforms, genetically engineered mice and patient-derived induced pluripotent stem cells (iPSCs), demonstrate convergence onto limited synaptic and connectivity ""neurotypes,"" enabling causal links from gene to circuit to behavior and proof-of-concept rescue. We close with priorities: standardized multi-platform characterization, decision tools linking subtype labels to interventions, and stratified trials that co-report clinical and biological endpoints, with ethical guardrails to ensure early stratification expands opportunity while advancing individualized care.",neuroscience
"Noninvasive electrophysiological source imaging (ESI) is a valuable tool for localizing and imaging brain activity, with significant potential to aid presurgical planning in focal drug-resistant epilepsy (fDRE) patients. Scalp electroencephalography (EEG) biomarkers, including interictal spikes, high-frequency oscillations (HFOs), and seizures, each offer unique capabilities in estimating the epileptogenic zone (EZ). However, there is a limited quantitative understanding of how these biomarkers differ in source-imaging precision, requiring distinct processing pipelines. Here, we developed a spatial-temporal-spectral imaging (STSI) framework for precision source imaging, and quantitatively evaluated various epilepsy biomarkers for source imaging in 2,081 individual events (spikes, HFOs, and seizures) from a cohort of 42 fDRE patients, comparing results to clinical ground truth such as surgical resection outcomes and intracranial EEG-defined seizure onset zones. The STSI enabled quantitative comparisons across key EEG epilepsy-related biomarkers, with averaged localization errors of 6.67 mm for seizures, 8.73 mm for HFOs overlapping with spikes (pHFO), 10.28 mm for HFO-riding spikes (pSpike), 19.59 mm for general spikes (aSpike), and 36.53 mm for general HFOs (aHFO), respectively, for seizure-free patients. These findings indicate that HFOs overlapping with spikes is the most spatially accurate interictal biomarker for mapping the EZ. The proposed STSI framework not only establishes a unified analysis approach for epileptic biomarkers to enhance presurgical planning in focal drug-resistant epilepsy, but could also generalize as a versatile tool for mapping event-related potentials, neural oscillations, and dynamic brain states, within a single framework to advance cognitive neuroscience research and clinical management of neurological and psychiatric disorders.",neuroscience
"Neurodevelopmental and neurodegenerative disorders arise from complex disruptions in brain structure and function, many originating during early development. However, conventional We surveyed recent literature focusing on region-specific and vascularized organoids, integrated neuronal subtype models, and microfluidic organ-on-chip systems. Particular attention was given to studies demonstrating increased physiological relevance, enhanced modeling of disease-specific phenotypes, and expanding utility in translational research, therapeutic screening, and drug discovery pipelines. Innovations in organoid engineering have enabled more faithful recapitulation of human brain development and degeneration. These platforms have advanced understanding of amyloid aggregation, neuroinflammatory processes, dopaminergic neuron vulnerability, and gut-brain axis contributions. The incorporation of vascular structures, improved microfluidic control, and assembly of multi-region neuronal circuits have strengthened functional readouts and boosted mechanistic insight. Collectively, these developments are accelerating preclinical therapeutic testing and enabling more predictive disease modeling. Compared to prior reviews, this article uniquely integrates developmental and degenerative perspectives while evaluating emerging strategies that increase reproducibility and translational accuracy. Persistent limitations, including incomplete vascularization, cellular stress responses, and batch-to-batch variability, underscore the need for improved standardization and incorporation of immune components. Future directions that merge vascular, immune, and circuit-level complexity promise to advance organoid-based neuroscience toward personalized modeling and therapeutic application.",neuroscience
"Understanding brain dynamics is important for neuroscience and mental health. Functional magnetic resonance imaging (fMRI) enables the measurement of neural activities through blood-oxygen-level-dependent (BOLD) signals, which represent brain states. In this study, we aim to predict future human resting brain states with fMRI. Due to the 3D voxel-wise spatial organization and temporal dependencies of the fMRI data, we propose a novel architecture which employs a 4D Shifted Window (Swin) Transformer as encoder to efficiently learn spatio-temporal information and a convolutional decoder to enable brain state prediction at the same spatial and temporal resolution as the input fMRI data. We used 100 unrelated subjects from the Human Connectome Project (HCP) for model training and testing. Our novel model has shown high accuracy when predicting 7.2s resting-state brain activities based on the prior 23.04s fMRI time series. The predicted brain states highly resemble BOLD contrast and dynamics. This work shows promising evidence that the spatiotemporal organization of the human brain can be learned by a Swin Transformer model, at high resolution, which provides a potential for reducing the fMRI scan time and the development of brain-computer interfaces in the future.",neuroscience
