Abstract,Label
"Bisphenol A (BPA), a well-known endocrine-disrupting chemical, has garnered significant attention in environmental science and policy. BPA can enter the aquatic environment through different routes, posing potential risks even at a low concentration. In this study, a four-compartment system [water, sediment, biota (zebrafish), and submerged aquatic vegetation (Vallisneria natans)] of a point source continuous discharge microcosm was established to investigate the distribution and fate of BPA in an aquatic microcosm. The fugacity model generated predicted values were highly consistent with those of the experiments. The distribution of BPA in the model indicates that sediment was the dominant sink. The residence time of reaction and advection was 5.8 and 75.2 d, respectively, which showed that BPA was mainly removed from the aquatic microcosm through the reaction in biota (58 %). Sensitivity analysis revealed that emission data were the most influential parameters for the model output. Transfer processes between the water and biota phases had a closer relationship. This study provides technical support for pollution source management and risk assessment for BPA.",environmental science
"Air pollution exposure has been found to be linked with numerous adverse human health effects. Because both air pollution concentrations and the location of human individuals change spatiotemporally, understanding the time-activity patterns (TAPs) is of utmost importance for the mitigation of adverse exposures and to improve the accuracy of air pollution and health analyses. ""Time-activity patterns"" outlined here broadly refer to the spatiotemporal positions of individuals. In this review paper, we briefly review past efforts on collecting individual TAP information for air pollution and health studies, with a specific focus on California efforts. We also critically summarize emerging technologies and approaches for collecting TAP data. Specifically, we critically reviewed five types of emerging TAP data sources, including call detail record, social media location data, Google Location History, iPhone Significant Location, and crowd-sourced location data. This review provides a comprehensive summary and critique of different methods to collect TAP information and offers recommendations for use in retrospective air pollution and health studies.",environmental science
"In the emerging energy-sharing market, prosumers enhance resource allocation and promote low-carbon transitions through energy trade. Implicit carbon transfers in energy sharing necessitate scientific carbon responsibility allocation to guide prosumers' decisions in integrated electricity, heat, and carbon markets. To coordinate growing multi-prosumers, and stimulate multi-energy sharing and equitable carbon responsibility allocation, an innovative framework for joint multi-energy and carbon responsibility sharing is designed to enhance local energy transaction, carbon emission management, and mutual benefits under the guiding principles of individual rationality, low-carbon orientation, transparency, and scalability. Supported by the proposed mapping rules and tailored algorithms, multi-energy and carbon responsibilities are efficiently shared among multi-stakeholders. Numerical analysis confirms the model's effectiveness in improving economic and environmental outcomes, promoting low-carbon energy use, and prioritizing low-carbon participants. This research shifts prosumer development modes from individualization to group collaboration, advancing energy systems toward shared carbon responsibilities across supply and demand sides.",environmental science
"Based on the application demand of metal-organic framework (MOFs) materials in environmental science, energy conversion, biomedicine and other fields, its efficient synthesis method has attracted much attention. Microwave method has become one of the most competitive and potential methods because of its low cost, high efficiency and green environmental protection. However, the traditional microwave assisted synthesis of MOFs materials mostly uses microwave oven as the reaction chamber, or small-scale microwave reactor. There are many problems such as uneven heating, low microwave utilization rate and low one-time synthesis yield. In view of the above problems, the design and process optimization of a new type reaction chamber for microwave synthesis of MOFs materials were studied in this paper. A material synthesis reactor using waveguide as microwave source was designed. The structure model of the reactor was optimized by multi-physics numerical simulation, and better heating uniformity and microwave utilization were obtained. At the same time, the optimization test of key process parameters was designed by orthogonal method, and the optimal process parameter combination of this model for the synthesis of MOFs materials was obtained: microwave power is 200 W, irradiation time is 100 min, and reagent concentration is 50 mM/L. This study will promote the microwave method to achieve more efficient and uniform MOFs material synthesis, which is of great significance for further improving material yield and properties and industrial practical applications.",environmental science
"In recent years, public health has confronted 2 formidable challenges: the devastating COVID-19 pandemic and the enduring threat of climate change. The convergence of these crises underscores the urgent need for resilient solutions. Resilience informatics (RI), an emerging discipline at the intersection of informatics and public health, leverages real-time data integration from health systems, environmental monitoring, and technological tools to develop adaptive responses to multifaceted crises. It offers promising avenues for mitigating and adapting to these challenges by proactively identifying vulnerabilities and fostering adaptive capacity in public health systems. Addressing critical questions regarding target audiences, privacy concerns, and scalability is paramount to fostering resilience in the face of evolving health threats. The University of Arizona held a workshop, titled Resilience Informatics in Public Health, in November 2023 to serve as a pivotal forum for advancing these discussions and catalyzing collaborative efforts within the field. This paper aims to present a qualitative thematic analysis of the findings from this workshop. A purposive sampling strategy was used to invite 40 experts by email from diverse fields, including public health, medicine, weather services, informatics, environmental science, and resilience, to participate in the workshop. The event featured presentations from key experts, followed by group discussions facilitated by experts. The attendees engaged in collaborative reflection and discussion on predetermined questions. Discussions were systematically recorded by University of Arizona students, and qualitative analysis was conducted. A detailed thematic analysis was performed using an inductive approach, supported by MAXQDA software to manage and organize data. Two independent researchers coded the transcripts; discrepancies in coding were resolved through consensus, ensuring a rigorous synthesis of the findings. The workshop hosted 27 experts at the University of Arizona, 21 (78%) of whom were from public health-related fields. Of these 27 experts, 8 (30%) were from the field of resilience. In addition, participants from governmental agencies, American Indian groups, weather services, and a mobile health organization attended. Qualitative analysis identified major themes, including the potential of RI tools, threats to resilience (eg, health care access, infrastructure, and climate change), challenges with RI tools (eg, usability, funding, and real-time response), and standards for RI tools (eg, technological, logistical, and sociological). The attendees emphasized the importance of equitable access, community engagement, and iterative development in RI projects. The RI workshop emphasized the necessity for accessible, user-friendly tools bridging technical knowledge and community needs. The workshop's conclusions provide a road map for future public health resilience, highlighting the need for scalable, culturally sensitive, community-driven interventions. Future directions include focused discussions to yield concrete outputs such as implementation guidelines and tool designs, reshaping public health strategies in the face of emerging threats.",environmental science
"Air pollution poses significant health risks and influences migration patterns, making it a global concern with widespread implications. Understanding its effects on where migrants choose to reside can provide insights for addressing environmental and social challenges. Matching micro-survey data of 1.048 million migrants in China with the air quality data of 360 cities (2011-2017), we identified a significant negative impact of air pollution on migrants' willingness to reside. The subgroups of migrants with different household registration (urban and rural Hukou), occupation, education, income, and rent are affected by air pollution. During the observation period, the contribution of air pollution control to migrants' willingness to reside is 77.6% of the contribution of rising wage and exceeds the absolute value of the adverse contribution of rising house price. These findings suggest that air pollution control can promote environmental and socioeconomic progress by attracting more migrants, mitigating environmental injustice, and reducing inequality.",environmental science
"This study examines the behavior of the Casson nanofluid bioconvection flow around a spinning disc under various influences, including gyrotactic microorganisms, multiple slips, and thermal radiation. Notably, it accounts for the reversible nature of the flow and incorporates the esterification process. The aim of this study is to investigate the influence of reversible chemical reactions on the flow behavior of a Casson nanofluid in the presence of bioconvective microorganisms over a spinning disc. Specifically, the study seeks to understand how the non-Newtonian rheology of Casson fluids, enhanced by nanoparticles, affects heat and mass transfer and how bioconvection driven by motile microorganisms impacts the reaction kinetics and fluid dynamics. The significance of studying chemical reactions in Casson nanofluid flow with bioconvective microorganisms over a spinning disc lies in its broad applicability to fields such as chemical engineering, biomedical engineering, environmental science, and nanotechnology. Using the right variables to change the nonlinear partial differential equations (PDEs) that govern the problem into a system of ordinary differential equations (ODEs) is a key step toward finding numerical solutions. Using numerical methods such as the bvp4c approach, the study explores the solutions to these intricate equations. Key focus areas include assessing the impacts of different parameters on the thermal field, nanoparticle concentration, and microbiological field. Graphical representations provide information on the velocity, temperature, concentration, and microorganism profiles, elucidating the underlying physical effects. Furthermore, the study evaluates the wall shear stress, the local Nusselt number, the local Sherwood number, and the local motile density number, providing graphical explanations to elucidate these phenomena. Notably, it highlights the distinction in the rate of the motile density number between reversible and irreversible flows concerning Brownian motion and Peclet number. The findings of the theoretical simulations have significant implications for biotechnology and thermal engineering, offering dynamic insights into practical applications within these fields.",environmental science
"The growing concern over environmental pollution has spurred extensive research into various contaminants impacting ecosystems and human health. Emerging contaminants (ECs), including pharmaceuticals, personal care products, endocrine-disrupting chemicals, nanomaterials, and microplastics, have garnered significant attention due to their persistence, bioaccumulation, and toxicity. This study presents a comprehensive bibliometric analysis of EC research, aiming to detail the research landscape, highlight significant contributions, and identify influential researchers and pivotal studies. Data were sourced from the Web of Science, encompassing 62,670 documents from January 2000 to May 2024. Advanced bibliometric tools, including Bibliometrix, VOSviewer, and CiteSpace, were employed to analyze publication outputs, citation metrics, and collaboration patterns. The analysis revealed an exponential increase in EC research, with annual publications growing from fewer than 1,000 before 2006 to nearly 7,000 by 2022. Environmental Science & Technology emerged as the most influential journal. Based on the number of publications and citations as a country, China and the United States led in research outputs. Co-authorship and collaboration networks highlighted key hubs and prominent researchers, with significant contributions from environmental sciences, chemical engineering, and toxicology. Keyword co-occurrence analysis identified core themes, such as degradation, removal, and the impacts of ECs, reflecting evolving research interests and emerging topics. This bibliometric analysis provides valuable insights into the development and current state of EC research, serving as a resource for guiding future research efforts and fostering collaborations. The study indicates the critical need for continued research to address the challenges posed by ECs and develop effective regulatory policies and remediation strategies.",environmental science
"Carbon nanotubes (CNTs) have garnered significant interest in the field of nanotechnology owing to their unique structure and exceptional properties. These materials find applications across a diverse array of fields, including electronics, environmental science, energy, and biotechnology. CNTs serve as potent reinforcing agents in polymer composites; even minimal additions can significantly improve the mechanical, electrical, and thermal properties of polymers. With the growing demand for polymer composites across various industries, there is an anticipation for CNT/polymer composites to evolve in increasingly diverse directions. This paper reviews recent advancements in the manufacturing techniques of various CNT/polymer composites and discusses the enhancements in their mechanical, electrical, and thermal properties. Furthermore, it explores the potential applications of these composites.",environmental science
"This review highlights recent advancements and challenges in fluorescence-based chemical sensors for selective and sensitive detection of perchlorate, a persistent environmental pollutant and global concern due to its health and safety implications. Perchlorate is a highly persistent inorganic pollutant found in drinking water, soil, and air, with known endocrine-disruptive properties due to its interference with iodide uptake by the thyroid gland. Human exposure mainly occurs through contaminated water and food. Additionally, perchlorates are prevalent in improvised explosives, causing numerous civilian casualties, making their detection important in a worldwide aspect. Fluorescence-based chemical sensors provide a valuable tool for the selective detection of perchlorate ions due to their simplicity and applicability across various fields, including biology, pharmacology, military, and environmental science. This review article overviews perchlorate chemistry, occurrence, and remediation strategies, compares regulatory limits, and examines fluorescence-based detection mechanisms. It systematically summarizes recent advancements in designing at least a dozen fluorescence-based chemical materials for detecting perchlorate in the environment over the past decade. Key focus areas include the design and molecular architecture of synthetic chemical chromophores for perchlorate sensing and the photochemistry mechanisms driving their effectiveness. The main findings indicate that there has been significant progress in the development of reliable and robust fluorescence-based sensors with higher selectivity and sensitivity for perchlorate detection. However, several challenges remain, such as improving detection limits and sensor stability. The review outlines potential future research directions, emphasizing the need for further innovation in sensor design and development. It aims to enhance understanding and spur advances that could create more efficient and robust chemical scaffolds for perchlorate sensing. By addressing current limitations and identifying opportunities for improvement, the review provides a comprehensive resource for researchers working to develop better detection methods for this significant environmental pollutant.",environmental science
"Non-targeted screening (NTS) technology has been showing significant potential in identifying contaminants of emerging concern (CECs) in water and has attracted great attention in academia in recent years. It is a method that analyzes samples without pre-selecting substances, enabling the detection and identification of unknown compounds, which is crucial for environmental health and public protection. This study uses the Bibliometrix package in R 4.4.1 and CiteSpace 6.3.R1 software to statistically analyze 589 relevant publications from the Web of Science Core Collection from 2007 to 2024. Our work concentrates on NTS of water bodies; thus, articles that only analyze water sediments without analyzing the water were not considered for inclusion. By conducting a quantitative analysis and visualizing the publication trends, countries, authors, journals, and keywords, the present study identifies research hotspots, compositions, and paradigms within this field, trying to analyze the horizontal and vertical development trends and structural evolution of the research area. The research found that the application of NTS in water pollution studies has progressed through three phases: theoretical exploration, rapid development, and steady progress. From the national level, China leads with the highest number of publications (131), followed by Germany (105), Spain (50), and the United States (39). The top three authors by publication volume are J. Hollender, Nikolaos S. Thomaidis, and Emma L. Schymanski, while the top three by citation count are J. Hollender, Emma L. Schymanski, and M. Krauss. However, international collaboration between countries and researchers still remains an area for improvement. Science of the Total Environment is the journal with the highest number of publications (81), and Environmental Science & Technology holds the highest number of citations. Research on NTS methodologies, suspect screening, and health risk assessments are hot topics in the academic community. Future research is expected to be multidisciplinary, with emerging hotspots likely to focus on including the identification of novel pollutants through NTS, toxicity assessments of biotransformed compounds, and the health impacts and mechanisms of related compounds.",environmental science
"The rapid and precise identification of microorganisms is essential in environmental science, pharmaceuticals, food safety, and medical diagnostics. Raman spectroscopy, valued for its ability to provide detailed chemical and structural information, has gained significant traction in these fields, especially with the adoption of various excitation wavelengths and tailored optical setups. The choice of wavelength and setup in Raman spectroscopy is influenced by factors such as applicability, cost, and whether bulk or single-cell analysis is performed, each impacting sensitivity and specificity in bacterial detection. In this study, we investigate the potential of different excitation wavelengths for bacterial identification, utilizing a mock culture composed of six bacterial species: three Gram-positive (",environmental science
"The increasing contamination of ecosystems with heavy metals (HMs) due to industrial activities raises significant jeopardies to environmental health and human well-being. Addressing this issue, recent advances in the field of bioremediation have highlighted the potential of plant-associated microbiomes and genetically engineered organisms (GEOs) to mitigate HMs pollution. This review explores recent advancements in bioremediation strategies for HMs detoxification, with particular attention to omics technologies such as metagenomics, metabolomics, and metaproteomics in deepening the understanding of microbial interactions and their potential for neutralizing HMs. Additionally, Emerging strategies and technologies in GEOs and microorganism-aided nanotechnology have proven to be effective bioremediation tools, particularly for alleviating HM contamination. Despite the promising strategies developed in laboratory settings, several challenges impede their practical application, including ecological risks, regulatory limitations, and public concerns regarding the practice of genetically modified organisms. A comprehensive approach that involves interdisciplinary research is essential to enhance the efficacy and safety of bioremediation technologies. This approach should be coupled with robust regulatory frameworks and active public engagement to ensure environmental integrity and societal acceptance. This review underscores the importance of developing sustainable bioremediation strategies that align with ecological conservation goals and public health priorities.",environmental science
"This study utilizes flow cytometry (FCM) to evaluate the high nucleic acid (HNA) and low nucleic acid (LNA) content of intact cells for monitoring bacterial dynamics in drinking water treatment and supply systems. Our findings indicate that chlorine and nutrients differently impact components of bacterial populations. HNA bacteria, characterized by high metabolic rates, quickly react to nutrient alterations, making them suitable indicators of growth under varying water treatment and supply conditions. Conversely, LNA bacteria adapt to environments with stable, slowly degradable organics, reflecting distinct physiological characteristics. Changes in water treatment and supply conditions, such as chlorine dosing and nutrient inputs, significantly impact the ratio between HNA and LNA. FCM fingerprinting combined with cluster analysis provides a more sensitive evaluation of water quality by capturing a broader range of microbial characteristics compared to using only HNA/LNA ratios. This work advocates for multi-parameter data analysis to advance monitoring techniques for water treatment and supply processes.",environmental science
"Odontocetes are globally distributed and are foundational to the structure and function of marine food webs, and hence bycatch impacts from gillnet fishing need to be considered in the context of their conservation and population viability. Currently, global gillnet bycatch numbers are unknown yet are estimated to be the greatest in Asia, East Africa, and the west coasts of North and South America. Here we provide the first global meta-analyses of small- and large-scale gillnet bycatch estimates of odontocetes during 1990-2020, compiling population size, estimated gillnet bycatch, and conservation status in support of geographical and species-specific risk estimates. We estimate that annual gillnet bycatch is ∼50,000 from 1990 to 2020, and, combined with overfishing, pollution, and noise, it has been shown to be a serious threat to these long-lived and slow-reproducing species with heavy offspring investment. The global gillnet bycatch of odontocetes is a difficult challenge to address and mitigate and requires improved species and regional-based management strategies including collaborations between fishers, fisheries managers, marine mammal experts, and marine spatial planners. This has been worked on for decades, yet more attention is needed for successful management of odontocete gillnet bycatch to ensure their sustainable future in the Anthropocene Ocean, in accordance with local subsistence dynamics and the relevant United Nations (UN) sustainable development goals.",environmental science
"Pharmaceuticals prevent and treat diseases, yet inappropriate intake can result in harmful effects including mortality. Contaminants have become recurrent public and wildlife health concerns. Bioaccumulation of contaminants can occur throughout trophic levels of the food web. Dolphins are apex predators often used as sentinel species to assess the health of marine ecosystems because their lipid-rich blubber stores contaminants. We used blubber samples collected from live free-swimming and postmortem common bottlenose dolphins (",environmental science
"Global oceans are warming and acidifying because of increasing greenhouse gas emissions that are anticipated to have cascading impacts on marine ecosystems and organisms, especially those essential for biodiversity and food security. Despite this concern, there remains some skepticism about the reproducibility and reliability of research done to predict future climate change impacts on marine organisms. Here, we present meta-analyses of over two decades of research on the climate change impacts on an ecologically and economically valuable Sydney rock oyster,",environmental science
"One Health is an integrative approach aiming to achieve optimal health outcomes by recognizing the interconnection between humans, animals, and the environment. This study explores the understanding, perspectives, hurdles, and implications of intersectoral collaboration within Pakistan's human health system, focusing on One Health principles. A qualitative phenomenological approach was employed, involving 17 key informant interviews with purposively selected stakeholders from public health, agriculture, veterinary medicine, agriculture and environmental science. Thematic analysis was conducted to generate themes. There are varying levels of understanding and awareness of One Health principles, with some showing strong comprehension; while, others showed significant knowledge gaps. Barriers such as institutional silos, fragmented policies, and limited resources were identified for operationalizing the intersectoral collaboration requisite for One Health. Successful collaborative initiatives demonstrated the potential of One Health in achieving significant health outcomes. Meaningful engagement of stakeholders and capacity building emerged as critical needs, with recommendations for continuous in-service training centered on One Health principles. Unified policies, strengthened institutional support, and continuous capacity building will enhance One Health agenda. Overarching governance and decentralized decision-making processes can promote consistency and cooperation across sectors for advancing One Health initiatives and effectively addressing complex human health challenges in Pakistan.",environmental science
"Microbial metabolism is impressively flexible, enabling growth even when available nutrients differ greatly from biomass in redox state.",environmental science
"The global decline in bee populations poses significant risks to agriculture, biodiversity, and environmental stability. To bridge the gap in existing data, we introduce ApisTox, a comprehensive dataset focusing on the toxicity of pesticides to honey bees (Apis mellifera). This dataset combines and leverages data from existing sources such as ECOTOX and PPDB, providing an extensive, consistent, and curated collection that surpasses the previous datasets. ApisTox incorporates a wide array of data, including toxicity levels for chemicals, details such as time of their publication in literature, and identifiers linking them to external chemical databases. This dataset may serve as an important tool for environmental and agricultural research, but also can support the development of policies and practices aimed at minimizing harm to bee populations. Finally, ApisTox offers a unique resource for benchmarking molecular property prediction methods on agrochemical compounds, facilitating advancements in both environmental science and chemoinformatics. This makes it a valuable tool for both academic research and practical applications in bee conservation.",environmental science
"The review aims to examine the neurotoxic effects of arsenic, particularly exploring the roles of glial cells-astrocytes, microglia, and oligodendrocytes, amid its widespread environmental contamination and impact on cognitive impairments. It highlights the role of altered neurotrophin and growth factor signaling in disrupting neuronal health and cognitive performance. It elucidates the intricate interactions between oxidative stress, DNA damage, neurotransmitter disruption, and cellular signaling alterations, underscoring the vital importance of the glial cells. These cells are crucial for preserving neural health and responding to environmental toxins, and arsenic disrupts their functions, resulting in decreased antioxidative responses, induction of inflammatory pathways, and subsequent neuronal dysfunction. The brain's cytotoxic impact arises from a complex network of cellular responses, with pathways such as MAPK, transcription factor and autophagy signaling to play critical roles in mediating these dysregulated inflammation and oxidative stress mechanisms. The detailed exploration into specific impacts of arsenic on glial cell morphology, activation, and mitochondrial functions illuminates the cascade of neuroinflammatory and neurodegenerative changes that may be triggered upon arsenic exposure. The review recommends a multidisciplinary research approach by emphasizing the significance of the brain's microenvironment, methylation processes, and the enzyme AS3MT in arsenic neurotoxicity. It calls for converging environmental science, neurobiology, and toxicology to develop targeted interventions for preventing and mitigating arsenic's neurotoxic effects. This in-depth exploration into glial cell dynamics aims to advance public health and neurotoxicology research, striving to devise strategies that reduce the cognitive and neurodegenerative damage caused by arsenic, thereby enhancing global health outcomes.",environmental science
"Elucidating the formation mechanism of polycyclic aromatic hydrocarbons (PAHs) is crucial to understand processes in the contexts of combustion, environmental science, astrochemistry, and nanomaterials synthesis. An excited electronic-state pathway has been proposed to account for the formation of 14π aromatic anthracene in the benzyl (b-C",environmental science
"Arsenic (As) is a non-essential carcinogenic metalloid and an issue of concern for rice crops. This study investigated the effects of sulfur-loaded tea waste biochar (TWB) due to modification with sodium sulfide (SSTWB) or thiourea (TUTWB) on As stress and accumulation in rice plants. The results showed that sulfur-modified TWB improved plant morphology compared to plants grown in As-contaminated soil alone. Biochar amendments elevated the activity of antioxidant enzymes in rice plants harvested at 15 and 30 days after transplant (DAT). Additionally, SSTWB and TUTWB significantly reduced As content in shoots by 26% and 19% at 15 DAT, respectively, as compared to TWB. This trend continued at 30 DAT with SSTWB achieving the maximum decrease of 30%. Similar reductions were observed in plant roots. The study suggests that sulfur-modified biochar amendments offer a promising strategy to mitigate the negative effects of As on, and reduce its accumulation in, rice.",environmental science
"Microplastic pollution has emerged as the second most significant scientific issue in environmental science and ecology. Similarly, the biological effects of tire wear particles (TWPs) have garnered considerable research attention; however, studies on chronic TWP leachate toxicity at environmentally relevant concentrations remain sparse. Here, we investigated the effects of TWP leachate at environmentally relevant concentrations (0.3 mg/L and 3 mg/L) on multigenerational and transgenerational Daphnia pulex for 21 days/generation, spanning three generations (F0-F2). Growth and reproductive indices (body length, growth rate, time to first clutch, number of clutches, and total offspring/female) across generations were analyzed. Multigenerational exposure to TWP leachate did not cause D. pulex death, but impaired growth and development, prolonged sexual maturity time, and reduced reproductive capacity. The transgenerational exposure group (3 mg/L) also exhibited some sub-lethal effects, such as delayed reproduction, suggesting a transgenerational impact. Gene transcription analyses and weighted gene co-expression network analysis showed that the most impacted pathways were associated with lysosome function, apoptosis, and glutathione metabolism, indicating that TWP leachate exposure compromised immune defense mechanisms and disrupted APs, CTSB, GST, DUSP1, and ERN1 gene expression. These findings underscore multigenerational toxicity effects and TWP leachate transmission patterns on aquatic organisms at realistic environmental concentrations.",environmental science
"Blue carbon ecotones (BCEs) play a critical role in regulating abiotic and biotic ecological fluxes underpinning services which are also crucial for the protection of the land-ocean function. Here, we proposed a Benefit-Pressure-Transformation Risk model (BPT) to calculate the Ecosystem Health Index (EHI) for mangrove, salt marsh, and seagrass as core BCEs globally (at a resolution of 1° × 1 °lat-long), based on habitat structure, species morphological features and vulnerability, niche overlap, nature and human pressures, and ecosystem services. Our assessments identify that around 20% of BCEs as vulnerable globally. Specifically, with every 1° increase in latitude, the EHI values for mangroves, salt marshes, and seagrasses decrease linearly proportionally to a factor equal to 0.007, 0.003, and 0.004. We find that improving EHI of mangroves not only supports resilience but also enhances their carbon sink function (+68 Mg per hectare/0.1 EHI), making ecosystem health a critical factor in climate change mitigation.",environmental science
"The 1,2,3-triazole-based chemosensors, synthesized through Cu(I)-catalyzed azide-alkyne cycloaddition via 'click chemistry', offer a straightforward yet highly effective method for detecting metal cations and anions with remarkable accuracy, selectivity and sensitivity, making them invaluable across various fields such as chemistry, pharmacology, environmental science and biology. The selective recognition of these ions is crucial due to their significant roles in biological and physiological processes, where even slight concentration variations can have major consequences. The article reviews literature from 2017 to 2024, highlighting advancements in the synthesis of 1,2,3-triazole-based ligands and their application (along with sensing mechanism) for detection of various ions causing health and environmental hazards. The detection aspects have been discussed sequentially for the transition-, inner transition-, and the metals from the s or p block of the periodic table.",environmental science
"ConspectusThe surface of a catalyst is crucial for understanding the mechanisms of catalytic reactions at the molecular level and developing new catalysts with higher activity, selectivity, and durability. Ambient pressure X-ray photoelectron spectroscopy (AP-XPS) is a technique studying the surface of a sample in the gas phase, mainly identifying chemical identity, analyzing oxidation state, and measuring surface composition.In the last decade, numerous photoelectron spectroscopic methods for fundamental studies of key topics in catalysis using AP-XPS have been developed. By tracking the evolution of the catalyst surface during catalyst preparation, AP-XPS can assist in identifying the parameters for preparing an expected catalyst structure. Additionally, it can uncover adsorbate coverage-induced surface restructuring by monitoring the photoemission features of key elements as the gas pressure increases. Surface phase transitions of a catalyst support, supported metal, or supported oxide nanoparticles and restructuring of supported single-atom sites may occur at temperatures lower than a catalysis temperature. AP-XPS can track these temperature-dependent phase transition or structural evolution under catalytic conditions. It also enables analysis of the electronic structure of the catalyst surface during catalysis by collecting valence band spectrum at a specific catalysis temperature. Moreover, it can detect stable intermediates formed at a temperature lower than the catalysis onset temperature and track their transformation to product molecules, providing significant insights in proposing a pathway closest to the actual but unknown one. Time-on-stream quantification of oxidation and reduction processes on catalyst surfaces allows for the study of kinetics of redox, including determinations of reaction order and activation barrier. One challenging task in accurately measuring catalytic reaction rates under kinetic control is measurement of the number of catalytic sites. AP-XPS is a valuable technique for this task, as it can qualitatively identify active sites and quantitatively measure the number of active sites under a specific catalytic condition. For photocatalytic and photoelectrocatalytic systems, AP-XPS helps elucidate charge transfer at the interface of a cocatalyst and semiconductor by identifying shifts in binding energy of a key element, shedding light on electron-hole separation. Photoelectron-induced excitation (PEIE) spectroscopy provides a unique capability for in situ measurement of gas products proximal to the catalyst surface within 0-0.1 mm during catalysis. It enables the on-site in situ identification of gas products and quantification of their partial pressures.The successful development of these methods highlights the unique capabilities of AP-XPS in addressing key topics in catalysis and uncovering crucial information about catalysts under reaction or catalytic conditions that other spectroscopy or microscopy techniques cannot. These advancements are expected to significantly benefit many fields in chemistry, chemical engineering, energy science, materials science, and environmental science. Applications of AP-XPS to study solid-liquid interfaces, especially at the electrode-electrolyte interface in electrochemical processes, are significant. These applications at solid-liquid interfaces include electrification-based chemical transformations, electrochemical CO",environmental science
"Science education plays a crucial role in addressing the pollinator crisis by enhancing knowledge and fostering changes in attitudes toward this environmental challenge. Previous research has been focused on validating a specific instrument related to this subject, although its use for assessing students' knowledge has been little explored. In the present study, we have evaluated the level of awareness regarding the significance of bees as primary pollinators among students of various disciplines at the Universities of Sevilla, in Spain, and Ouro Preto, in Brazil, emphasizing the importance of the plant-bee interaction. 753 students from the fields of biology, agriculture, and education were invited to complete a questionnaire focused on bee biology. The results indicate that knowledge on the subject is closely linked to professional career choice and that the training program for the future teachers effectively increased comprehension of the crucial role played by bees as main supporters of the ecosystem service of pollination.",environmental science
"The properties of soil colloids determine the interaction with nanoparticles, their behavior, and destiny in the soil environment including soil solutions. This study examines how several properties of soil colloids, including pH, phosphorus content, clay minerals, and iron oxyhydroxides, influence the interaction with zinc oxide nanoparticles (ZnO-nps). For the experimental setup, four different soils were selected from the temperate climate of central Europe, in Slovakia, exhibiting pH values ranging from 4.6 to 8.0. Two concentrations of ZnO-nps suspended in water, 20 and 200 mg Zn∙L",environmental science
"Covalent functionalization of pristine graphene can modify its properties, enabling applications in optoelectronics, biomedical fields, environmental science, and energy. However, the chemical reactivity of pristine graphene is relatively low, and as such, methods have been developed to increase the reactivity of graphene. This review focuses on substrate engineering as an effective strategy to enhance the reactivity of graphene through strain and charge doping. Nanoparticles, metals with different crystal orientations, and stretchable polymers are employed to introduce strains in graphene, leading to enhanced chemical reactivity and increased degree of functionalization. Charge doping through orbital hybridization with metals and charge puddles induced by oxide substrates generally enhance the reactivity of graphene, while alkyl-modified surfaces and 2D materials often reduce graphene reactivity via charge screening and van der Waals interactions that increase the stability of the graphene layer, respectively. This review summarizes methods for creating and characterizing strains and charge doping in graphene and discusses their effects on the chemical functionalization of graphene in various reactions.",environmental science
The relationship between heterogeneity and plant diversity remains unclear in low-resource karst. We made,environmental science
"Rare Earth Elements and Yttrium (REY) are widely used as proxies for environmental conditions and biogeochemical processes, but have also become (micro)contaminants of surface waters worldwide. Soft tissues and shells of mussels are increasingly used in environmental science and geology as bioarchives for REY, but REY fractionation by and in these organisms is still not well understood. We report on the distribution of REY in different compartments of marine M. edulis mussels from Norway, and in their ambient water and food (plankton). The shale-normalised REY patterns of all compartments studied decrease from light to heavy REY (LREY and HREY, respectively), while the LREY depletion occasionally reported in the literature cannot be observed. The bivalves show REY concentrations up to five orders of magnitude higher than those in ambient water (with preferential uptake of Ce and of LREY over HREY) but lower than those in their potential plankton food (with minor REY fractionation, except for preferential uptake of La and Y). While metabolic REY fractionation within the bivalves is minor, vital effects affect the REY distribution in the shells of M. edulis mussels. Rejection and decoupling of Ce during shell formation occurs due to Ce oxidation and formation of Ce(IV) solution-complexes in the extrapallial fluid (EPF). While discrimination against HREY incorporation results from strong solution-complexation of the HREY, preferential uptake of La, Gd and Y during shell formation is due to the less stable solution-complexes of these ions. These observations are compatible with the presence of siderophores in the EPF, suggesting that in contrast to freshwater mussel A. anatina, vital effects can to some extent affect the size of anomalies in the REY patterns of marine M. edulis shells. This implies that these anomalies are (partially) of biological origin, which limits their use as paleo-redox proxies.",environmental science
"The topography of the border ecological barrier area in southern Yunnan is complex, and utilizing the vertically projected area to estimate carbon stocks may lead to significant errors. This study uses multisource data and multiple models to investigate the spatial and temporal variations in surface carbon stocks and the factors affecting them in the study area. Results show: The difference between the surface area and planar area in the study area is large, and the spatial and temporal changes of surface land use and carbon stock based on this are more significant, showing an inverted V-shape trend in time and a spatial distribution pattern of ""high southeast, low northwest"". NDVI and slope were the dominant factors. The results of this study provide a new surface-scale perspective for a deeper understanding of carbon stock and land-use planning in the mountainous region represented by the border ecological zone in southern Yunnan.",environmental science
